index,X,Y,Z,X2,Y2,Z2
65,1.502525e-03,9.114803e-03,-1.179745e-04,1.241377e+00,1.208858e+01,2.225856e-01
66,1.397614e-03,9.186083e-03,-1.160455e-04,-2.435985e-01,1.219616e+01,2.612823e-01
67,1.442952e-03,9.278471e-03,-1.167677e-04,1.236644e+00,1.245819e+01,2.304435e-01
68,1.335765e-03,9.349430e-03,-1.147986e-04,-2.932591e-01,1.256342e+01,2.701938e-01
69,1.383379e-03,9.442138e-03,-1.155609e-04,1.231911e+00,1.282780e+01,2.383013e-01
70,1.273915e-03,9.512778e-03,-1.135516e-04,-3.429198e-01,1.293069e+01,2.791052e-01
71,1.323806e-03,9.605806e-03,-1.143541e-04,1.227178e+00,1.319741e+01,2.461592e-01
72,1.212066e-03,9.676126e-03,-1.123046e-04,-3.925804e-01,1.329796e+01,2.880166e-01
73,1.264233e-03,9.769474e-03,-1.131473e-04,1.222445e+00,1.356702e+01,2.540170e-01
74,1.150216e-03,9.839474e-03,-1.110577e-04,-4.422411e-01,1.366523e+01,2.969281e-01
75,1.204660e-03,9.933141e-03,-1.119405e-04,1.217712e+00,1.393663e+01,2.618749e-01
76,1.088367e-03,1.000282e-02,-1.098107e-04,-4.919017e-01,1.403250e+01,3.058395e-01
77,1.145087e-03,1.009681e-02,-1.107337e-04,1.212978e+00,1.430624e+01,2.697328e-01
78,1.026517e-03,1.016617e-02,-1.085637e-04,-5.415624e-01,1.439977e+01,3.147509e-01
79,1.085514e-03,1.026048e-02,-1.095269e-04,1.208245e+00,1.467584e+01,2.775906e-01
80,9.646679e-04,1.032952e-02,-1.073168e-04,-5.912230e-01,1.476704e+01,3.236624e-01
81,1.025941e-03,1.042414e-02,-1.083201e-04,1.203512e+00,1.504545e+01,2.854485e-01
82,9.028184e-04,1.049286e-02,-1.060698e-04,-6.408837e-01,1.513430e+01,3.325738e-01
83,9.663679e-04,1.058781e-02,-1.071133e-04,1.198779e+00,1.541506e+01,2.933064e-01
84,8.409690e-04,1.065621e-02,-1.048228e-04,-6.905443e-01,1.550157e+01,3.414852e-01
85,9.067950e-04,1.075148e-02,-1.059065e-04,1.194046e+00,1.578467e+01,3.011642e-01
86,7.791195e-04,1.081956e-02,-1.035759e-04,-7.402049e-01,1.586884e+01,3.503967e-01
87,8.472220e-04,1.091515e-02,-1.046997e-04,1.189313e+00,1.615428e+01,3.090221e-01
88,7.172701e-04,1.098291e-02,-1.023289e-04,-7.898656e-01,1.623611e+01,3.593081e-01
89,7.876490e-04,1.107881e-02,-1.034929e-04,1.184580e+00,1.652389e+01,3.168799e-01
90,6.554206e-04,1.114626e-02,-1.010819e-04,-8.395262e-01,1.660338e+01,3.682195e-01
91,7.280761e-04,1.124248e-02,-1.022861e-04,1.179847e+00,1.689350e+01,3.247378e-01
92,5.935712e-04,1.130960e-02,-9.983495e-05,-8.891869e-01,1.697065e+01,3.771310e-01
93,6.685031e-04,1.140615e-02,-1.010793e-04,1.175114e+00,1.726311e+01,3.325957e-01
94,5.317217e-04,1.147295e-02,-9.858799e-05,-9.388475e-01,1.733792e+01,3.860424e-01
95,6.089302e-04,1.156982e-02,-9.987250e-05,1.170381e+00,1.763272e+01,3.404535e-01
96,4.698723e-04,1.163630e-02,-9.734102e-05,-9.885082e-01,1.770519e+01,3.949538e-01
97,5.493572e-04,1.173348e-02,-9.866570e-05,1.165647e+00,1.800233e+01,3.483114e-01
98,4.080228e-04,1.179965e-02,-9.609405e-05,-1.038169e+00,1.807245e+01,4.038653e-01
99,4.897842e-04,1.189715e-02,-9.745890e-05,1.160914e+00,1.837194e+01,3.561692e-01
100,3.461734e-04,1.196299e-02,-9.484708e-05,-1.087829e+00,1.843972e+01,4.127767e-01
101,4.302113e-04,1.206082e-02,-9.625210e-05,1.156181e+00,1.874154e+01,3.640271e-01
102,2.843239e-04,1.212634e-02,-9.360011e-05,-1.137490e+00,1.880699e+01,4.216881e-01
103,3.706383e-04,1.222449e-02,-9.504530e-05,1.151448e+00,1.911115e+01,3.718850e-01
104,2.224744e-04,1.228969e-02,-9.235314e-05,-1.187151e+00,1.917426e+01,4.305996e-01
105,3.110653e-04,1.238815e-02,-9.383850e-05,1.146715e+00,1.948076e+01,3.797428e-01
106,1.606250e-04,1.245304e-02,-9.110618e-05,-1.236811e+00,1.954153e+01,4.395110e-01
107,2.514924e-04,1.255182e-02,-9.263170e-05,1.141982e+00,1.985037e+01,3.876007e-01
108,9.877555e-05,1.261638e-02,-8.985921e-05,-1.286472e+00,1.990880e+01,4.484224e-01
109,1.919194e-04,1.271549e-02,-9.142490e-05,1.137249e+00,2.021998e+01,3.954586e-01
110,3.692610e-05,1.277973e-02,-8.861224e-05,-1.336133e+00,2.027607e+01,4.573339e-01
111,1.323464e-04,1.287916e-02,-9.021810e-05,1.132516e+00,2.058959e+01,4.033164e-01
112,-2.492336e-05,1.294308e-02,-8.736527e-05,-1.385793e+00,2.064333e+01,4.662453e-01
113,7.277348e-05,1.304282e-02,-8.901130e-05,1.127783e+00,2.095920e+01,4.111743e-01
114,-8.677281e-05,1.310643e-02,-8.611830e-05,-1.435454e+00,2.101060e+01,4.751567e-01
115,1.320052e-05,1.320649e-02,-8.780450e-05,1.123050e+00,2.132881e+01,4.190321e-01
116,-1.486223e-04,1.326978e-02,-8.487133e-05,-1.485115e+00,2.137787e+01,4.840682e-01
117,-4.637244e-05,1.337016e-02,-8.659770e-05,1.118316e+00,2.169842e+01,4.268900e-01
118,-2.104717e-04,1.343312e-02,-8.362437e-05,-1.534775e+00,2.174514e+01,4.929796e-01
119,-1.059454e-04,1.353383e-02,-8.539090e-05,1.113583e+00,2.206803e+01,4.347479e-01
120,-2.723212e-04,1.359647e-02,-8.237740e-05,-1.584436e+00,2.211241e+01,5.018910e-01
121,-1.655184e-04,1.369749e-02,-8.418410e-05,1.108850e+00,2.243763e+01,4.426057e-01
122,-3.341706e-04,1.375982e-02,-8.113043e-05,-1.634097e+00,2.247968e+01,5.108025e-01
123,-2.250913e-04,1.386116e-02,-8.297730e-05,1.104117e+00,2.280724e+01,4.504636e-01
124,-3.960201e-04,1.392317e-02,-7.988346e-05,-1.683757e+00,2.284695e+01,5.197139e-01
125,-2.846643e-04,1.402483e-02,-8.177050e-05,1.099384e+00,2.317685e+01,4.583215e-01
126,-4.578695e-04,1.408651e-02,-7.863649e-05,-1.733418e+00,2.321422e+01,5.286253e-01
127,-3.442373e-04,1.418850e-02,-8.056370e-05,1.094651e+00,2.354646e+01,4.661793e-01
128,-5.197190e-04,1.424986e-02,-7.738952e-05,-1.783079e+00,2.358148e+01,5.375368e-01
129,-4.038102e-04,1.435216e-02,-7.935690e-05,1.089918e+00,2.391607e+01,4.740372e-01
130,-5.815684e-04,1.441321e-02,-7.614256e-05,-1.832739e+00,2.394875e+01,5.464482e-01
131,-4.633832e-04,1.451583e-02,-7.815010e-05,1.085185e+00,2.428568e+01,4.818950e-01
132,-6.434179e-04,1.457656e-02,-7.489559e-05,-1.882400e+00,2.431602e+01,5.553596e-01
133,-5.229561e-04,1.467950e-02,-7.694330e-05,1.080452e+00,2.465529e+01,4.897529e-01
134,-7.052673e-04,1.473990e-02,-7.364862e-05,-1.932061e+00,2.468329e+01,5.642711e-01
135,-5.825291e-04,1.484317e-02,-7.573650e-05,1.075719e+00,2.502490e+01,4.976108e-01
136,-7.671168e-04,1.490325e-02,-7.240165e-05,-1.981721e+00,2.505056e+01,5.731825e-01
137,-6.421021e-04,1.500683e-02,-7.452970e-05,1.070985e+00,2.539451e+01,5.054686e-01
138,-8.289662e-04,1.506660e-02,-7.115468e-05,-2.031382e+00,2.541783e+01,5.820939e-01
139,-7.016750e-04,1.517050e-02,-7.332290e-05,1.066252e+00,2.576412e+01,5.133265e-01
140,-8.908157e-04,1.522995e-02,-6.990771e-05,-2.081042e+00,2.578510e+01,5.910054e-01
141,-7.612480e-04,1.533417e-02,-7.211610e-05,1.061519e+00,2.613372e+01,5.211844e-01
142,-9.526651e-04,1.539330e-02,-6.866074e-05,-2.130703e+00,2.615237e+01,5.999168e-01
143,-8.208210e-04,1.549784e-02,-7.090930e-05,1.056786e+00,2.650333e+01,5.290422e-01
144,-1.014515e-03,1.555664e-02,-6.741378e-05,-2.180364e+00,2.651963e+01,6.088282e-01
145,-8.803939e-04,1.566151e-02,-6.970250e-05,1.052053e+00,2.687294e+01,5.369001e-01
146,-1.076364e-03,1.571999e-02,-6.616681e-05,-2.230024e+00,2.688690e+01,6.177396e-01
147,-9.399669e-04,1.582517e-02,-6.849570e-05,1.047320e+00,2.724255e+01,5.447579e-01
148,-1.138213e-03,1.588334e-02,-6.491984e-05,-2.279685e+00,2.725417e+01,6.266511e-01
149,-9.995399e-04,1.598884e-02,-6.728890e-05,1.042587e+00,2.761216e+01,5.526158e-01
150,-1.200063e-03,1.604669e-02,-6.367287e-05,-2.329346e+00,2.762144e+01,6.355625e-01
151,-1.059113e-03,1.615251e-02,-6.608210e-05,1.037854e+00,2.798177e+01,5.604737e-01
152,-1.261912e-03,1.621003e-02,-6.242590e-05,-2.379006e+00,2.798871e+01,6.444739e-01
153,-1.118686e-03,1.631618e-02,-6.487530e-05,1.033121e+00,2.835138e+01,5.683315e-01
154,-1.323762e-03,1.637338e-02,-6.117893e-05,-2.428667e+00,2.835598e+01,6.533854e-01
155,-1.178259e-03,1.647984e-02,-6.366850e-05,1.028387e+00,2.872099e+01,5.761894e-01
156,-1.385611e-03,1.653673e-02,-5.993197e-05,-2.478328e+00,2.872325e+01,6.622968e-01
157,-1.237832e-03,1.664351e-02,-6.246170e-05,1.023654e+00,2.909060e+01,5.840473e-01
158,-1.447461e-03,1.670008e-02,-5.868500e-05,-2.527988e+00,2.909051e+01,6.712082e-01
159,-1.297405e-03,1.680718e-02,-6.125489e-05,1.018921e+00,2.946021e+01,5.919051e-01
160,-1.509310e-03,1.686343e-02,-5.743803e-05,-2.577649e+00,2.945778e+01,6.801197e-01
161,-1.356978e-03,1.697085e-02,-6.004809e-05,1.014188e+00,2.982981e+01,5.997630e-01
162,-1.571160e-03,1.702677e-02,-5.619106e-05,-2.627310e+00,2.982505e+01,6.890311e-01
163,-1.416551e-03,1.713451e-02,-5.884129e-05,1.009455e+00,3.019942e+01,6.076208e-01
164,-1.633009e-03,1.719012e-02,-5.494409e-05,-2.676970e+00,3.019232e+01,6.979425e-01
165,-1.476124e-03,1.729818e-02,-5.763449e-05,1.004722e+00,3.056903e+01,6.154787e-01
166,-1.694859e-03,1.735347e-02,-5.369712e-05,-2.726631e+00,3.055959e+01,7.068540e-01
167,-1.535697e-03,1.746185e-02,-5.642769e-05,9.999889e-01,3.093864e+01,6.233366e-01
168,-1.756708e-03,1.751682e-02,-5.245016e-05,-2.776292e+00,3.092686e+01,7.157654e-01
169,-1.595269e-03,1.762552e-02,-5.522089e-05,9.952558e-01,3.130825e+01,6.311944e-01
170,-1.818557e-03,1.768016e-02,-5.120319e-05,-2.825952e+00,3.129413e+01,7.246768e-01
171,-1.654842e-03,1.778918e-02,-5.401409e-05,9.905227e-01,3.167786e+01,6.390523e-01
172,-1.880407e-03,1.784351e-02,-4.995622e-05,-2.875613e+00,3.166140e+01,7.335883e-01
173,-1.714415e-03,1.795285e-02,-5.280729e-05,9.857896e-01,3.204747e+01,6.469102e-01
174,-1.942256e-03,1.800686e-02,-4.870925e-05,-2.925273e+00,3.202866e+01,7.424997e-01
175,-1.773988e-03,1.811652e-02,-5.160049e-05,9.810565e-01,3.241708e+01,6.547680e-01
176,-2.004106e-03,1.817021e-02,-4.746228e-05,-2.974934e+00,3.239593e+01,7.514111e-01
177,-1.833561e-03,1.828019e-02,-5.039369e-05,9.763234e-01,3.278669e+01,6.626259e-01
178,-2.065955e-03,1.833355e-02,-4.621531e-05,-3.024595e+00,3.276320e+01,7.603226e-01
179,-1.893134e-03,1.844385e-02,-4.918689e-05,9.715903e-01,3.315630e+01,6.704837e-01
180,-2.127805e-03,1.849690e-02,-4.496835e-05,-3.074255e+00,3.313047e+01,7.692340e-01
181,-1.952707e-03,1.860752e-02,-4.798009e-05,9.668572e-01,3.352590e+01,6.783416e-01
182,-2.189654e-03,1.866025e-02,-4.372138e-05,-3.123916e+00,3.349774e+01,7.781454e-01
183,-2.012280e-03,1.877119e-02,-4.677329e-05,9.621241e-01,3.389551e+01,6.861995e-01
184,-2.251504e-03,1.882360e-02,-4.247441e-05,-3.173577e+00,3.386501e+01,7.870569e-01
185,-2.071853e-03,1.893486e-02,-4.556649e-05,9.573910e-01,3.426512e+01,6.940573e-01
186,-2.313353e-03,1.898695e-02,-4.122744e-05,-3.223237e+00,3.423228e+01,7.959683e-01
187,-2.131426e-03,1.909852e-02,-4.435969e-05,9.526579e-01,3.463473e+01,7.019152e-01
188,-2.375202e-03,1.915029e-02,-3.998047e-05,-3.272898e+00,3.459954e+01,8.048797e-01
189,-2.190999e-03,1.926219e-02,-4.315289e-05,9.479248e-01,3.500434e+01,7.097730e-01
190,-2.437052e-03,1.931364e-02,-3.873350e-05,-3.322559e+00,3.496681e+01,8.137912e-01
191,-2.250572e-03,1.942586e-02,-4.194609e-05,9.431917e-01,3.537395e+01,7.176309e-01
192,-2.498901e-03,1.947699e-02,-3.748654e-05,-3.372219e+00,3.533408e+01,8.227026e-01
193,-2.310145e-03,1.958953e-02,-4.073929e-05,9.384586e-01,3.574356e+01,7.254888e-01
194,-2.560751e-03,1.964034e-02,-3.623957e-05,-3.421880e+00,3.570135e+01,8.316140e-01
195,-2.369718e-03,1.975319e-02,-3.953249e-05,9.337255e-01,3.611317e+01,7.333466e-01
196,-2.622600e-03,1.980368e-02,-3.499260e-05,-3.471541e+00,3.606862e+01,8.405255e-01
197,-2.429291e-03,1.991686e-02,-3.832569e-05,9.289924e-01,3.648278e+01,7.412045e-01
198,-2.684450e-03,1.996703e-02,-3.374563e-05,-3.521201e+00,3.643589e+01,8.494369e-01
199,-2.488864e-03,2.008053e-02,-3.711889e-05,9.242592e-01,3.685239e+01,7.490624e-01
200,-2.746299e-03,2.013038e-02,-3.249866e-05,-3.570862e+00,3.680316e+01,8.583483e-01
201,-2.548437e-03,2.024420e-02,-3.591209e-05,9.195261e-01,3.722200e+01,7.569202e-01
202,-2.808149e-03,2.029373e-02,-3.125169e-05,-3.620523e+00,3.717043e+01,8.672598e-01
203,-2.608010e-03,2.040786e-02,-3.470529e-05,9.147930e-01,3.759160e+01,7.647781e-01
204,-2.869998e-03,2.045707e-02,-3.000472e-05,-3.670183e+00,3.753769e+01,8.761712e-01
205,-2.667583e-03,2.057153e-02,-3.349849e-05,9.100599e-01,3.796121e+01,7.726359e-01
206,-2.931848e-03,2.062042e-02,-2.875776e-05,-3.719844e+00,3.790496e+01,8.850826e-01
207,-2.727156e-03,2.073520e-02,-3.229169e-05,9.053268e-01,3.833082e+01,7.804938e-01
208,-2.993697e-03,2.078377e-02,-2.751079e-05,-3.769504e+00,3.827223e+01,8.939941e-01
209,-2.786729e-03,2.089887e-02,-3.108489e-05,9.005937e-01,3.870043e+01,7.883517e-01
210,-3.055546e-03,2.094712e-02,-2.626382e-05,-3.819165e+00,3.863950e+01,9.029055e-01
211,-2.846302e-03,2.106253e-02,-2.987809e-05,8.958606e-01,3.907004e+01,7.962095e-01
212,-3.117396e-03,2.111047e-02,-2.501685e-05,-3.868826e+00,3.900677e+01,9.118169e-01
213,-2.905875e-03,2.122620e-02,-2.867129e-05,8.911275e-01,3.943965e+01,8.040674e-01
214,-3.179245e-03,2.127381e-02,-2.376988e-05,-3.918486e+00,3.937404e+01,9.207284e-01
215,-2.965448e-03,2.138987e-02,-2.746449e-05,8.863944e-01,3.980926e+01,8.119253e-01
216,-3.241095e-03,2.143716e-02,-2.252291e-05,-3.968147e+00,3.974131e+01,9.296398e-01
217,-3.025021e-03,2.155354e-02,-2.625769e-05,8.816613e-01,4.017887e+01,8.197831e-01
218,-3.302944e-03,2.160051e-02,-2.127595e-05,-4.017808e+00,4.010857e+01,9.385512e-01
219,-3.084594e-03,2.171720e-02,-2.505089e-05,8.769282e-01,4.054848e+01,8.276410e-01
220,-3.364794e-03,2.176386e-02,-2.002898e-05,-4.067468e+00,4.047584e+01,9.474627e-01
221,-3.144167e-03,2.188087e-02,-2.384409e-05,8.721951e-01,4.091809e+01,8.354988e-01
222,-3.426643e-03,2.192720e-02,-1.878201e-05,-4.117129e+00,4.084311e+01,9.563741e-01
223,-3.203739e-03,2.204454e-02,-2.263729e-05,8.674620e-01,4.128769e+01,8.433567e-01
224,-3.488493e-03,2.209055e-02,-1.753504e-05,-4.166790e+00,4.121038e+01,9.652855e-01
225,-3.263312e-03,2.220821e-02,-2.143049e-05,8.627289e-01,4.165730e+01,8.512146e-01
226,-3.550342e-03,2.225390e-02,-1.628807e-05,-4.216450e+00,4.157765e+01,9.741970e-01
227,-3.322885e-03,2.237187e-02,-2.022369e-05,8.579958e-01,4.202691e+01,8.590724e-01
228,-3.612192e-03,2.241725e-02,-1.504110e-05,-4.266111e+00,4.194492e+01,9.831084e-01
229,-3.382458e-03,2.253554e-02,-1.901689e-05,8.532627e-01,4.239652e+01,8.669303e-01
230,-3.674041e-03,2.258060e-02,-1.379414e-05,-4.315772e+00,4.231219e+01,9.920198e-01
231,-3.442031e-03,2.269921e-02,-1.781009e-05,8.485296e-01,4.276613e+01,8.747882e-01
232,-3.735890e-03,2.274394e-02,-1.254717e-05,-4.365432e+00,4.267946e+01,1.000931e+00
233,-3.501604e-03,2.286288e-02,-1.660329e-05,8.437965e-01,4.313574e+01,8.826460e-01
234,-3.797740e-03,2.290729e-02,-1.130020e-05,-4.415093e+00,4.304672e+01,1.009843e+00
235,-3.561177e-03,2.302654e-02,-1.539649e-05,8.390634e-01,4.350535e+01,8.905039e-01
236,-3.859589e-03,2.307064e-02,-1.005323e-05,-4.464754e+00,4.341399e+01,1.018754e+00
237,-3.620750e-03,2.319021e-02,-1.418969e-05,8.343303e-01,4.387496e+01,8.983617e-01
238,-3.921439e-03,2.323399e-02,-8.806262e-06,-4.514414e+00,4.378126e+01,1.027666e+00
239,-3.680323e-03,2.335388e-02,-1.298289e-05,8.295972e-01,4.424457e+01,9.062196e-01
240,-3.983288e-03,2.339733e-02,-7.559294e-06,-4.564075e+00,4.414853e+01,1.036577e+00
241,-3.739896e-03,2.351755e-02,-1.177609e-05,8.248641e-01,4.461418e+01,9.140775e-01
242,-4.045138e-03,2.356068e-02,-6.312326e-06,-4.613736e+00,4.451580e+01,1.045488e+00
243,-3.799469e-03,2.368121e-02,-1.056929e-05,8.201310e-01,4.498378e+01,9.219353e-01
244,-4.106987e-03,2.372403e-02,-5.065357e-06,-4.663396e+00,4.488307e+01,1.054400e+00
245,-3.859042e-03,2.384488e-02,-9.362492e-06,8.153979e-01,4.535339e+01,9.297932e-01
246,-4.168837e-03,2.388738e-02,-3.818389e-06,-4.713057e+00,4.525034e+01,1.063311e+00
247,-3.918615e-03,2.400855e-02,-8.155692e-06,8.106648e-01,4.572300e+01,9.376511e-01
248,-4.230686e-03,2.405072e-02,-2.571420e-06,-4.762717e+00,4.561761e+01,1.072223e+00
249,-3.978188e-03,2.417222e-02,-6.948892e-06,8.059317e-01,4.609261e+01,9.455089e-01
250,-4.292535e-03,2.421407e-02,-1.324452e-06,-4.812378e+00,4.598487e+01,1.081134e+00
251,-4.037761e-03,2.433588e-02,-5.742092e-06,8.011986e-01,4.646222e+01,9.533668e-01
252,-4.354385e-03,2.437742e-02,-7.748368e-08,-4.862039e+00,4.635214e+01,1.090046e+00
253,-4.097334e-03,2.449955e-02,-4.535292e-06,7.964655e-01,4.683183e+01,9.612246e-01
254,-4.416234e-03,2.454077e-02,1.169485e-06,-4.911699e+00,4.671941e+01,1.098957e+00
255,-4.156907e-03,2.466322e-02,-3.328492e-06,7.917324e-01,4.720144e+01,9.690825e-01
256,-4.478084e-03,2.470412e-02,2.416453e-06,-4.961360e+00,4.708668e+01,1.107868e+00
257,-4.216480e-03,2.482689e-02,-2.121692e-06,7.869993e-01,4.757105e+01,9.769404e-01
258,-4.539933e-03,2.486746e-02,3.663421e-06,-5.011021e+00,4.745395e+01,1.116780e+00
259,-4.276053e-03,2.499055e-02,-9.148918e-07,7.822662e-01,4.794066e+01,9.847982e-01
260,-4.601783e-03,2.503081e-02,4.910390e-06,-5.060681e+00,4.782122e+01,1.125691e+00
261,-4.335626e-03,2.515422e-02,2.919082e-07,7.775331e-01,4.831027e+01,9.926561e-01
262,-4.663632e-03,2.519416e-02,6.157358e-06,-5.110342e+00,4.818849e+01,1.134603e+00
263,-4.395199e-03,2.531789e-02,1.498708e-06,7.728000e-01,4.867987e+01,1.000514e+00
264,-4.725482e-03,2.535751e-02,7.404327e-06,-5.160003e+00,4.855575e+01,1.143514e+00
265,-4.454772e-03,2.548156e-02,2.705508e-06,7.680669e-01,4.904948e+01,1.008372e+00
266,-4.787331e-03,2.552085e-02,8.651295e-06,-5.209663e+00,4.892302e+01,1.152426e+00
267,-4.514345e-03,2.564523e-02,3.912308e-06,7.633338e-01,4.941909e+01,1.016230e+00
268,-4.849181e-03,2.568420e-02,9.898263e-06,-5.259324e+00,4.929029e+01,1.161337e+00
269,-4.573918e-03,2.580889e-02,5.119108e-06,7.586007e-01,4.978870e+01,1.024088e+00
270,-4.911030e-03,2.584755e-02,1.114523e-05,-5.308985e+00,4.965756e+01,1.170248e+00
271,-4.633491e-03,2.597256e-02,6.325909e-06,7.538676e-01,5.015831e+01,1.031945e+00
272,-4.972879e-03,2.601090e-02,1.239220e-05,-5.358645e+00,5.002483e+01,1.179160e+00
273,-4.693064e-03,2.613623e-02,7.532709e-06,7.491345e-01,5.052792e+01,1.039803e+00
274,-5.034729e-03,2.617424e-02,1.363917e-05,-5.408306e+00,5.039210e+01,1.188071e+00
275,-4.752637e-03,2.629990e-02,8.739509e-06,7.444014e-01,5.089753e+01,1.047661e+00
276,-5.096578e-03,2.633759e-02,1.488614e-05,-5.457967e+00,5.075937e+01,1.196983e+00
277,-4.812209e-03,2.646356e-02,9.946309e-06,7.396683e-01,5.126714e+01,1.055519e+00
278,-5.158428e-03,2.650094e-02,1.613311e-05,-5.507627e+00,5.112664e+01,1.205894e+00
279,-4.871782e-03,2.662723e-02,1.115311e-05,7.349352e-01,5.163675e+01,1.063377e+00
280,-5.220277e-03,2.666429e-02,1.738007e-05,-5.557288e+00,5.149390e+01,1.214806e+00
281,-4.931355e-03,2.679090e-02,1.235991e-05,7.302021e-01,5.200636e+01,1.071235e+00
282,-5.282127e-03,2.682764e-02,1.862704e-05,-5.606948e+00,5.186117e+01,1.223717e+00
283,-4.990928e-03,2.695457e-02,1.356671e-05,7.254690e-01,5.237596e+01,1.079093e+00
284,-5.343976e-03,2.699098e-02,1.987401e-05,-5.656609e+00,5.222844e+01,1.232628e+00
285,-5.050501e-03,2.711823e-02,1.477351e-05,7.207359e-01,5.274557e+01,1.086950e+00
286,-5.405826e-03,2.715433e-02,2.112098e-05,-5.706270e+00,5.259571e+01,1.241540e+00
287,-5.110074e-03,2.728190e-02,1.598031e-05,7.160027e-01,5.311518e+01,1.094808e+00
288,-5.467675e-03,2.731768e-02,2.236795e-05,-5.755930e+00,5.296298e+01,1.250451e+00
289,-5.169647e-03,2.744557e-02,1.718711e-05,7.112696e-01,5.348479e+01,1.102666e+00
290,-5.529524e-03,2.748103e-02,2.361492e-05,-5.805591e+00,5.333025e+01,1.259363e+00
291,-5.229220e-03,2.760924e-02,1.839391e-05,7.065365e-01,5.385440e+01,1.110524e+00
292,-5.591374e-03,2.764437e-02,2.486188e-05,-5.855252e+00,5.369752e+01,1.268274e+00
293,-5.288793e-03,2.777290e-02,1.960071e-05,7.018034e-01,5.422401e+01,1.118382e+00
294,-5.653223e-03,2.780772e-02,2.610885e-05,-5.904912e+00,5.406478e+01,1.277186e+00
295,-5.348366e-03,2.793657e-02,2.080751e-05,6.970703e-01,5.459362e+01,1.126240e+00
296,-5.715073e-03,2.797107e-02,2.735582e-05,-5.954573e+00,5.443205e+01,1.286097e+00
297,-5.407939e-03,2.810024e-02,2.201431e-05,6.923372e-01,5.496323e+01,1.134098e+00
298,-5.776922e-03,2.813442e-02,2.860279e-05,-6.004234e+00,5.479932e+01,1.295009e+00
299,-5.467512e-03,2.826391e-02,2.322111e-05,6.876041e-01,5.533284e+01,1.141955e+00
300,-5.838772e-03,2.829776e-02,2.984976e-05,-6.053894e+00,5.516659e+01,1.303920e+00
301,-5.527085e-03,2.842757e-02,2.442791e-05,6.828710e-01,5.570245e+01,1.149813e+00
302,-5.900621e-03,2.846111e-02,3.109673e-05,-6.103555e+00,5.553386e+01,1.312831e+00
303,-5.586658e-03,2.859124e-02,2.563471e-05,6.781379e-01,5.607206e+01,1.157671e+00
304,-5.962471e-03,2.862446e-02,3.234369e-05,-6.153216e+00,5.590113e+01,1.321743e+00
305,-5.646231e-03,2.875491e-02,2.684151e-05,6.734048e-01,5.644166e+01,1.165529e+00
306,-6.024320e-03,2.878781e-02,3.359066e-05,-6.202876e+00,5.626840e+01,1.330654e+00
307,-5.705804e-03,2.891858e-02,2.804831e-05,6.686717e-01,5.681127e+01,1.173387e+00
308,-6.086170e-03,2.895116e-02,3.483763e-05,-6.252537e+00,5.663567e+01,1.339566e+00
309,-5.765377e-03,2.908224e-02,2.925511e-05,6.639386e-01,5.718088e+01,1.181245e+00
310,-6.148019e-03,2.911450e-02,3.608460e-05,-6.302198e+00,5.700293e+01,1.348477e+00
311,-5.824950e-03,2.924591e-02,3.046191e-05,6.592055e-01,5.755049e+01,1.189103e+00
312,-6.209868e-03,2.927785e-02,3.733157e-05,-6.351858e+00,5.737020e+01,1.357389e+00
313,-5.884523e-03,2.940958e-02,3.166871e-05,6.544724e-01,5.792010e+01,1.196961e+00
314,-6.271718e-03,2.944120e-02,3.857854e-05,-6.401519e+00,5.773747e+01,1.366300e+00
315,-5.944096e-03,2.957325e-02,3.287551e-05,6.497393e-01,5.828971e+01,1.204818e+00
316,-6.333567e-03,2.960455e-02,3.982550e-05,-6.451179e+00,5.810474e+01,1.375211e+00
317,-6.003669e-03,2.973691e-02,3.408231e-05,6.450062e-01,5.865932e+01,1.212676e+00
318,-6.395417e-03,2.976789e-02,4.107247e-05,-6.500840e+00,5.847201e+01,1.384123e+00
319,-6.063242e-03,2.990058e-02,3.528911e-05,6.402731e-01,5.902893e+01,1.220534e+00
320,-6.457266e-03,2.993124e-02,4.231944e-05,-6.550501e+00,5.883928e+01,1.393034e+00
321,-6.122815e-03,3.006425e-02,3.649591e-05,6.355400e-01,5.939854e+01,1.228392e+00
322,-6.519116e-03,3.009459e-02,4.356641e-05,-6.600161e+00,5.920655e+01,1.401946e+00
323,-6.182388e-03,3.022792e-02,3.770271e-05,6.308069e-01,5.976815e+01,1.236250e+00
324,-6.580965e-03,3.025794e-02,4.481338e-05,-6.649822e+00,5.957382e+01,1.410857e+00
325,-6.241961e-03,3.039158e-02,3.890951e-05,6.260738e-01,6.013775e+01,1.244108e+00
326,-6.642815e-03,3.042129e-02,4.606035e-05,-6.699483e+00,5.994108e+01,1.419769e+00
327,-6.301534e-03,3.055525e-02,4.011631e-05,6.213407e-01,6.050736e+01,1.251966e+00
328,-6.704664e-03,3.058463e-02,4.730731e-05,-6.749143e+00,6.030835e+01,1.428680e+00
329,-6.361107e-03,3.071892e-02,4.132311e-05,6.166076e-01,6.087697e+01,1.259823e+00
330,-6.766514e-03,3.074798e-02,4.855428e-05,-6.798804e+00,6.067562e+01,1.437591e+00
331,-6.420679e-03,3.088259e-02,4.252991e-05,6.118745e-01,6.124658e+01,1.267681e+00
332,-6.828363e-03,3.091133e-02,4.980125e-05,-6.848465e+00,6.104289e+01,1.446503e+00
